tradeprice_sido_n1,date,region_cd,tradeprice_sido,year,month,building_type,construction_realized_amount,cd,spirit_deposit_rate,exchange_rate,composite_stock_price_index,economy_growth,exchequer_bond_three,household_loan_all,mortgage_all,numberofnosells,unsalenum_c
102.3,2015-08-01,48000,102.2,2015,8,3,8122683.0,1.64,1.52,1176.3,1952.55,1.2,1.74,773068.4,474340.9,27.0,27.0
101.1,2015-08-01,43000,101.0,2015,8,0,8122683.0,1.64,1.52,1176.3,1952.55,1.2,1.74,773068.4,474340.9,372.0,152.0
100.6,2015-08-01,43000,100.6,2015,8,3,8122683.0,1.64,1.52,1176.3,1952.55,1.2,1.74,773068.4,474340.9,372.0,152.0
97.3,2015-08-01,43000,97.3,2015,8,7,8122683.0,1.64,1.52,1176.3,1952.55,1.2,1.74,773068.4,474340.9,372.0,152.0
103.5,2015-08-01,43000,103.3,2015,8,1,8122683.0,1.64,1.52,1176.3,1952.55,1.2,1.74,773068.4,474340.9,372.0,152.0
105.9,2015-08-01,44000,105.9,2015,8,1,8122683.0,1.64,1.52,1176.3,1952.55,1.2,1.74,773068.4,474340.9,1.0,1.0
97.7,2015-08-01,44000,97.7,2015,8,7,8122683.0,1.64,1.52,1176.3,1952.55,1.2,1.74,773068.4,474340.9,1.0,1.0
100.6,2015-08-01,44000,100.5,2015,8,3,8122683.0,1.64,1.52,1176.3,1952.55,1.2,1.74,773068.4,474340.9,1.0,1.0
94.0,2015-08-01,26000,93.8,2015,8,7,8122683.0,1.64,1.52,1176.3,1952.55,1.2,1.74,773068.4,474340.9,62.0,62.0
92.5,2015-08-01,26000,92.2,2015,8,1,8122683.0,1.64,1.52,1176.3,1952.55,1.2,1.74,773068.4,474340.9,62.0,62.0
93.7,2015-08-01,26000,93.4,2015,8,0,8122683.0,1.64,1.52,1176.3,1952.55,1.2,1.74,773068.4,474340.9,62.0,62.0
97.7,2015-08-01,26000,97.6,2015,8,3,8122683.0,1.64,1.52,1176.3,1952.55,1.2,1.74,773068.4,474340.9,62.0,62.0
97.7,2015-08-01,41000,97.6,2015,8,7,8122683.0,1.64,1.52,1176.3,1952.55,1.2,1.74,773068.4,474340.9,217.0,0.0
96.0,2015-08-01,41000,95.6,2015,8,1,8122683.0,1.64,1.52,1176.3,1952.55,1.2,1.74,773068.4,474340.9,217.0,0.0
96.7,2015-08-01,41000,96.4,2015,8,0,8122683.0,1.64,1.52,1176.3,1952.55,1.2,1.74,773068.4,474340.9,217.0,0.0
98.4,2015-08-01,41000,98.3,2015,8,3,8122683.0,1.64,1.52,1176.3,1952.55,1.2,1.74,773068.4,474340.9,217.0,0.0
102.0,2015-08-01,44000,102.0,2015,8,0,8122683.0,1.64,1.52,1176.3,1952.55,1.2,1.74,773068.4,474340.9,1.0,1.0
95.8,2015-08-01,46000,95.7,2015,8,1,8122683.0,1.64,1.52,1176.3,1952.55,1.2,1.74,773068.4,474340.9,286.0,14.0
99.1,2015-08-01,46000,99.0,2015,8,3,8122683.0,1.64,1.52,1176.3,1952.55,1.2,1.74,773068.4,474340.9,286.0,14.0
96.3,2015-08-01,46000,96.2,2015,8,0,8122683.0,1.64,1.52,1176.3,1952.55,1.2,1.74,773068.4,474340.9,286.0,14.0
96.8,2015-08-01,46000,96.7,2015,8,7,8122683.0,1.64,1.52,1176.3,1952.55,1.2,1.74,773068.4,474340.9,286.0,14.0
96.2,2015-08-01,28000,95.9,2015,8,1,8122683.0,1.64,1.52,1176.3,1952.55,1.2,1.74,773068.4,474340.9,238.0,238.0
97.2,2015-08-01,28000,97.0,2015,8,0,8122683.0,1.64,1.52,1176.3,1952.55,1.2,1.74,773068.4,474340.9,238.0,238.0
98.9,2015-08-01,28000,98.8,2015,8,3,8122683.0,1.64,1.52,1176.3,1952.55,1.2,1.74,773068.4,474340.9,238.0,238.0
98.1,2015-08-01,28000,98.1,2015,8,7,8122683.0,1.64,1.52,1176.3,1952.55,1.2,1.74,773068.4,474340.9,238.0,238.0
88.0,2015-08-01,50000,87.1,2015,8,1,8122683.0,1.64,1.52,1176.3,1952.55,1.2,1.74,773068.4,474340.9,32.0,32.0
91.1,2015-08-01,50000,90.6,2015,8,0,8122683.0,1.64,1.52,1176.3,1952.55,1.2,1.74,773068.4,474340.9,32.0,32.0
94.6,2015-08-01,50000,94.0,2015,8,3,8122683.0,1.64,1.52,1176.3,1952.55,1.2,1.74,773068.4,474340.9,32.0,32.0
91.2,2015-08-01,50000,90.8,2015,8,7,8122683.0,1.64,1.52,1176.3,1952.55,1.2,1.74,773068.4,474340.9,32.0,32.0
95.4,2015-08-01,36000,95.5,2015,8,1,8122683.0,1.64,1.52,1176.3,1952.55,1.2,1.74,773068.4,474340.9,0.0,0.0
93.9,2015-08-01,36000,93.7,2015,8,7,8122683.0,1.64,1.52,1176.3,1952.55,1.2,1.74,773068.4,474340.9,0.0,0.0
95.1,2015-08-01,36000,95.2,2015,8,0,8122683.0,1.64,1.52,1176.3,1952.55,1.2,1.74,773068.4,474340.9,0.0,0.0
99.5,2015-08-01,36000,99.5,2015,8,3,8122683.0,1.64,1.52,1176.3,1952.55,1.2,1.74,773068.4,474340.9,0.0,0.0
95.7,2015-08-01,42000,95.5,2015,8,0,8122683.0,1.64,1.52,1176.3,1952.55,1.2,1.74,773068.4,474340.9,9.0,9.0
94.7,2015-08-01,42000,94.3,2015,8,1,8122683.0,1.64,1.52,1176.3,1952.55,1.2,1.74,773068.4,474340.9,9.0,9.0
101.8,2015-08-01,47000,101.4,2015,8,3,8122683.0,1.64,1.52,1176.3,1952.55,1.2,1.74,773068.4,474340.9,121.0,74.0
108.6,2015-08-01,47000,108.1,2015,8,1,8122683.0,1.64,1.52,1176.3,1952.55,1.2,1.74,773068.4,474340.9,121.0,74.0
102.2,2015-08-01,47000,101.8,2015,8,0,8122683.0,1.64,1.52,1176.3,1952.55,1.2,1.74,773068.4,474340.9,121.0,74.0
96.4,2015-08-01,47000,96.0,2015,8,7,8122683.0,1.64,1.52,1176.3,1952.55,1.2,1.74,773068.4,474340.9,121.0,74.0
100.3,2015-08-01,31000,100.1,2015,8,3,8122683.0,1.64,1.52,1176.3,1952.55,1.2,1.74,773068.4,474340.9,3.0,0.0
100.3,2015-08-01,31000,99.8,2015,8,1,8122683.0,1.64,1.52,1176.3,1952.55,1.2,1.74,773068.4,474340.9,3.0,0.0
99.6,2015-08-01,31000,99.3,2015,8,0,8122683.0,1.64,1.52,1176.3,1952.55,1.2,1.74,773068.4,474340.9,3.0,0.0
97.3,2015-08-01,42000,97.0,2015,8,3,8122683.0,1.64,1.52,1176.3,1952.55,1.2,1.74,773068.4,474340.9,9.0,9.0
96.8,2015-08-01,42000,96.8,2015,8,7,8122683.0,1.64,1.52,1176.3,1952.55,1.2,1.74,773068.4,474340.9,9.0,9.0
96.9,2015-08-01,45000,96.9,2015,8,7,8122683.0,1.64,1.52,1176.3,1952.55,1.2,1.74,773068.4,474340.9,569.0,89.0
98.6,2015-08-01,45000,98.4,2015,8,1,8122683.0,1.64,1.52,1176.3,1952.55,1.2,1.74,773068.4,474340.9,569.0,89.0
97.9,2015-08-01,45000,97.8,2015,8,0,8122683.0,1.64,1.52,1176.3,1952.55,1.2,1.74,773068.4,474340.9,569.0,89.0
99.4,2015-08-01,45000,99.3,2015,8,3,8122683.0,1.64,1.52,1176.3,1952.55,1.2,1.74,773068.4,474340.9,569.0,89.0
98.3,2015-08-01,30000,98.4,2015,8,1,8122683.0,1.64,1.52,1176.3,1952.55,1.2,1.74,773068.4,474340.9,476.0,36.0
98.2,2015-08-01,30000,98.2,2015,8,0,8122683.0,1.64,1.52,1176.3,1952.55,1.2,1.74,773068.4,474340.9,476.0,36.0
97.0,2015-08-01,30000,96.9,2015,8,7,8122683.0,1.64,1.52,1176.3,1952.55,1.2,1.74,773068.4,474340.9,476.0,36.0
99.7,2015-08-01,30000,99.7,2015,8,3,8122683.0,1.64,1.52,1176.3,1952.55,1.2,1.74,773068.4,474340.9,476.0,36.0
101.5,2015-08-01,27000,100.5,2015,8,1,8122683.0,1.64,1.52,1176.3,1952.55,1.2,1.74,773068.4,474340.9,0.0,0.0
99.6,2015-08-01,27000,99.2,2015,8,3,8122683.0,1.64,1.52,1176.3,1952.55,1.2,1.74,773068.4,474340.9,0.0,0.0
94.9,2015-08-01,27000,93.9,2015,8,7,8122683.0,1.64,1.52,1176.3,1952.55,1.2,1.74,773068.4,474340.9,0.0,0.0
99.6,2015-08-01,27000,98.7,2015,8,0,8122683.0,1.64,1.52,1176.3,1952.55,1.2,1.74,773068.4,474340.9,0.0,0.0
95.2,2015-08-01,29000,95.2,2015,8,7,8122683.0,1.64,1.52,1176.3,1952.55,1.2,1.74,773068.4,474340.9,62.0,62.0
98.2,2015-08-01,29000,98.1,2015,8,3,8122683.0,1.64,1.52,1176.3,1952.55,1.2,1.74,773068.4,474340.9,62.0,62.0
97.8,2015-08-01,29000,97.5,2015,8,1,8122683.0,1.64,1.52,1176.3,1952.55,1.2,1.74,773068.4,474340.9,62.0,62.0
93.9,2015-08-01,11000,93.5,2015,8,0,8122683.0,1.64,1.52,1176.3,1952.55,1.2,1.74,773068.4,474340.9,0.0,0.0
96.9,2015-08-01,11000,96.7,2015,8,3,8122683.0,1.64,1.52,1176.3,1952.55,1.2,1.74,773068.4,474340.9,0.0,0.0
96.0,2015-08-01,11000,95.8,2015,8,7,8122683.0,1.64,1.52,1176.3,1952.55,1.2,1.74,773068.4,474340.9,0.0,0.0
91.7,2015-08-01,11000,91.1,2015,8,1,8122683.0,1.64,1.52,1176.3,1952.55,1.2,1.74,773068.4,474340.9,0.0,0.0
97.6,2015-08-01,31000,97.6,2015,8,7,8122683.0,1.64,1.52,1176.3,1952.55,1.2,1.74,773068.4,474340.9,3.0,0.0
98.3,2015-09-01,30000,98.2,2015,9,0,9193191.0,1.6,1.51,1194.5,1939.58,1.2,1.65,780590.2,480072.5,430.0,33.0
102.0,2015-09-01,44000,102.0,2015,9,0,9193191.0,1.6,1.51,1194.5,1939.58,1.2,1.65,780590.2,480072.5,1448.0,0.0
97.7,2015-09-01,44000,97.7,2015,9,7,9193191.0,1.6,1.51,1194.5,1939.58,1.2,1.65,780590.2,480072.5,1448.0,0.0
100.7,2015-09-01,44000,100.6,2015,9,3,9193191.0,1.6,1.51,1194.5,1939.58,1.2,1.65,780590.2,480072.5,1448.0,0.0
105.9,2015-09-01,44000,105.9,2015,9,1,9193191.0,1.6,1.51,1194.5,1939.58,1.2,1.65,780590.2,480072.5,1448.0,0.0
99.2,2015-09-01,46000,99.1,2015,9,3,9193191.0,1.6,1.51,1194.5,1939.58,1.2,1.65,780590.2,480072.5,0.0,0.0
95.9,2015-09-01,46000,95.8,2015,9,1,9193191.0,1.6,1.51,1194.5,1939.58,1.2,1.65,780590.2,480072.5,0.0,0.0
97.0,2015-09-01,46000,96.8,2015,9,7,9193191.0,1.6,1.51,1194.5,1939.58,1.2,1.65,780590.2,480072.5,0.0,0.0
96.5,2015-09-01,46000,96.3,2015,9,0,9193191.0,1.6,1.51,1194.5,1939.58,1.2,1.65,780590.2,480072.5,0.0,0.0
97.5,2015-09-01,28000,97.2,2015,9,0,9193191.0,1.6,1.51,1194.5,1939.58,1.2,1.65,780590.2,480072.5,242.0,129.0
98.1,2015-09-01,28000,98.1,2015,9,7,9193191.0,1.6,1.51,1194.5,1939.58,1.2,1.65,780590.2,480072.5,242.0,129.0
97.3,2015-09-01,43000,97.3,2015,9,7,9193191.0,1.6,1.51,1194.5,1939.58,1.2,1.65,780590.2,480072.5,0.0,0.0
99.9,2015-09-01,31000,99.6,2015,9,0,9193191.0,1.6,1.51,1194.5,1939.58,1.2,1.65,780590.2,480072.5,67.0,57.0
97.0,2015-09-01,30000,97.0,2015,9,7,9193191.0,1.6,1.51,1194.5,1939.58,1.2,1.65,780590.2,480072.5,430.0,33.0
94.1,2015-09-01,26000,93.7,2015,9,0,9193191.0,1.6,1.51,1194.5,1939.58,1.2,1.65,780590.2,480072.5,123.0,0.0
97.9,2015-09-01,26000,97.7,2015,9,3,9193191.0,1.6,1.51,1194.5,1939.58,1.2,1.65,780590.2,480072.5,123.0,0.0
94.1,2015-09-01,26000,94.0,2015,9,7,9193191.0,1.6,1.51,1194.5,1939.58,1.2,1.65,780590.2,480072.5,123.0,0.0
97.4,2015-09-01,42000,97.3,2015,9,3,9193191.0,1.6,1.51,1194.5,1939.58,1.2,1.65,780590.2,480072.5,357.0,357.0
100.7,2015-09-01,31000,100.3,2015,9,1,9193191.0,1.6,1.51,1194.5,1939.58,1.2,1.65,780590.2,480072.5,67.0,57.0
92.3,2015-09-01,11000,91.7,2015,9,1,9193191.0,1.6,1.51,1194.5,1939.58,1.2,1.65,780590.2,480072.5,0.0,0.0
100.0,2015-09-01,27000,99.6,2015,9,3,9193191.0,1.6,1.51,1194.5,1939.58,1.2,1.65,780590.2,480072.5,0.0,0.0
102.3,2015-09-01,27000,101.5,2015,9,1,9193191.0,1.6,1.51,1194.5,1939.58,1.2,1.65,780590.2,480072.5,0.0,0.0
100.3,2015-09-01,27000,99.6,2015,9,0,9193191.0,1.6,1.51,1194.5,1939.58,1.2,1.65,780590.2,480072.5,0.0,0.0
95.5,2015-09-01,27000,94.9,2015,9,7,9193191.0,1.6,1.51,1194.5,1939.58,1.2,1.65,780590.2,480072.5,0.0,0.0
101.8,2015-09-01,47000,101.8,2015,9,3,9193191.0,1.6,1.51,1194.5,1939.58,1.2,1.65,780590.2,480072.5,0.0,0.0
96.5,2015-09-01,47000,96.4,2015,9,7,9193191.0,1.6,1.51,1194.5,1939.58,1.2,1.65,780590.2,480072.5,0.0,0.0
96.1,2015-09-01,11000,96.0,2015,9,7,9193191.0,1.6,1.51,1194.5,1939.58,1.2,1.65,780590.2,480072.5,0.0,0.0
100.4,2015-09-01,31000,100.3,2015,9,3,9193191.0,1.6,1.51,1194.5,1939.58,1.2,1.65,780590.2,480072.5,67.0,57.0
93.0,2015-09-01,26000,92.5,2015,9,1,9193191.0,1.6,1.51,1194.5,1939.58,1.2,1.65,780590.2,480072.5,123.0,0.0
94.0,2015-09-01,36000,93.9,2015,9,7,9193191.0,1.6,1.51,1194.5,1939.58,1.2,1.65,780590.2,480072.5,0.0,0.0
96.7,2015-09-01,48000,96.6,2015,9,7,9193191.0,1.6,1.51,1194.5,1939.58,1.2,1.65,780590.2,480072.5,106.0,106.0
100.6,2015-09-01,43000,100.6,2015,9,3,9193191.0,1.6,1.51,1194.5,1939.58,1.2,1.65,780590.2,480072.5,0.0,0.0
99.4,2015-09-01,45000,99.4,2015,9,3,9193191.0,1.6,1.51,1194.5,1939.58,1.2,1.65,780590.2,480072.5,17.0,3.0
98.0,2015-09-01,45000,97.9,2015,9,0,9193191.0,1.6,1.51,1194.5,1939.58,1.2,1.65,780590.2,480072.5,17.0,3.0
98.7,2015-09-01,45000,98.6,2015,9,1,9193191.0,1.6,1.51,1194.5,1939.58,1.2,1.65,780590.2,480072.5,17.0,3.0
96.9,2015-09-01,45000,96.9,2015,9,7,9193191.0,1.6,1.51,1194.5,1939.58,1.2,1.65,780590.2,480072.5,17.0,3.0
104.6,2015-09-01,48000,104.4,2015,9,1,9193191.0,1.6,1.51,1194.5,1939.58,1.2,1.65,780590.2,480072.5,106.0,106.0
97.1,2015-09-01,41000,96.7,2015,9,0,9193191.0,1.6,1.51,1194.5,1939.58,1.2,1.65,780590.2,480072.5,33.0,31.0
97.8,2015-09-01,41000,97.7,2015,9,7,9193191.0,1.6,1.51,1194.5,1939.58,1.2,1.65,780590.2,480072.5,33.0,31.0
98.6,2015-09-01,41000,98.4,2015,9,3,9193191.0,1.6,1.51,1194.5,1939.58,1.2,1.65,780590.2,480072.5,33.0,31.0
96.6,2015-09-01,41000,96.0,2015,9,1,9193191.0,1.6,1.51,1194.5,1939.58,1.2,1.65,780590.2,480072.5,33.0,31.0
95.5,2015-09-01,29000,95.2,2015,9,7,9193191.0,1.6,1.51,1194.5,1939.58,1.2,1.65,780590.2,480072.5,3.0,3.0
97.7,2015-09-01,29000,97.3,2015,9,0,9193191.0,1.6,1.51,1194.5,1939.58,1.2,1.65,780590.2,480072.5,3.0,3.0
98.2,2015-09-01,29000,97.8,2015,9,1,9193191.0,1.6,1.51,1194.5,1939.58,1.2,1.65,780590.2,480072.5,3.0,3.0
95.2,2015-09-01,36000,95.1,2015,9,0,9193191.0,1.6,1.51,1194.5,1939.58,1.2,1.65,780590.2,480072.5,0.0,0.0
99.5,2015-09-01,36000,99.5,2015,9,3,9193191.0,1.6,1.51,1194.5,1939.58,1.2,1.65,780590.2,480072.5,0.0,0.0
101.1,2015-09-01,43000,101.1,2015,9,0,9193191.0,1.6,1.51,1194.5,1939.58,1.2,1.65,780590.2,480072.5,0.0,0.0
101.8,2015-09-01,48000,101.7,2015,9,0,9193191.0,1.6,1.51,1194.5,1939.58,1.2,1.65,780590.2,480072.5,106.0,106.0
98.5,2015-09-01,29000,98.2,2015,9,3,9193191.0,1.6,1.51,1194.5,1939.58,1.2,1.65,780590.2,480072.5,3.0,3.0
95.4,2015-09-01,36000,95.4,2015,9,1,9193191.0,1.6,1.51,1194.5,1939.58,1.2,1.65,780590.2,480072.5,0.0,0.0
102.4,2015-09-01,48000,102.3,2015,9,3,9193191.0,1.6,1.51,1194.5,1939.58,1.2,1.65,780590.2,480072.5,106.0,106.0
97.7,2015-09-01,31000,97.6,2015,9,7,9193191.0,1.6,1.51,1194.5,1939.58,1.2,1.65,780590.2,480072.5,67.0,57.0
103.5,2015-09-01,43000,103.5,2015,9,1,9193191.0,1.6,1.51,1194.5,1939.58,1.2,1.65,780590.2,480072.5,0.0,0.0
98.4,2015-09-01,30000,98.3,2015,9,1,9193191.0,1.6,1.51,1194.5,1939.58,1.2,1.65,780590.2,480072.5,430.0,33.0
96.9,2015-09-01,42000,96.8,2015,9,7,9193191.0,1.6,1.51,1194.5,1939.58,1.2,1.65,780590.2,480072.5,357.0,357.0
99.0,2015-09-01,28000,98.9,2015,9,3,9193191.0,1.6,1.51,1194.5,1939.58,1.2,1.65,780590.2,480072.5,242.0,129.0
96.6,2015-09-01,28000,96.2,2015,9,1,9193191.0,1.6,1.51,1194.5,1939.58,1.2,1.65,780590.2,480072.5,242.0,129.0
88.8,2015-09-01,50000,88.0,2015,9,1,9193191.0,1.6,1.51,1194.5,1939.58,1.2,1.65,780590.2,480072.5,7.0,7.0
91.5,2015-09-01,50000,91.2,2015,9,7,9193191.0,1.6,1.51,1194.5,1939.58,1.2,1.65,780590.2,480072.5,7.0,7.0
94.8,2015-09-01,50000,94.6,2015,9,3,9193191.0,1.6,1.51,1194.5,1939.58,1.2,1.65,780590.2,480072.5,7.0,7.0
102.4,2015-09-01,47000,102.2,2015,9,0,9193191.0,1.6,1.51,1194.5,1939.58,1.2,1.65,780590.2,480072.5,0.0,0.0
95.9,2015-09-01,42000,95.7,2015,9,0,9193191.0,1.6,1.51,1194.5,1939.58,1.2,1.65,780590.2,480072.5,357.0,357.0
94.3,2015-09-01,11000,93.9,2015,9,0,9193191.0,1.6,1.51,1194.5,1939.58,1.2,1.65,780590.2,480072.5,0.0,0.0
97.1,2015-09-01,11000,96.9,2015,9,3,9193191.0,1.6,1.51,1194.5,1939.58,1.2,1.65,780590.2,480072.5,0.0,0.0
95.0,2015-09-01,42000,94.7,2015,9,1,9193191.0,1.6,1.51,1194.5,1939.58,1.2,1.65,780590.2,480072.5,357.0,357.0
91.6,2015-09-01,50000,91.1,2015,9,0,9193191.0,1.6,1.51,1194.5,1939.58,1.2,1.65,780590.2,480072.5,7.0,7.0
108.8,2015-09-01,47000,108.6,2015,9,1,9193191.0,1.6,1.51,1194.5,1939.58,1.2,1.65,780590.2,480072.5,0.0,0.0
99.7,2015-09-01,30000,99.7,2015,9,3,9193191.0,1.6,1.51,1194.5,1939.58,1.2,1.65,780590.2,480072.5,430.0,33.0
92.3,2015-10-01,50000,91.5,2015,10,7,8713992.0,1.58,1.56,1142.3,2020.57,0.8,1.63,792401.9,487537.8,26.0,26.0
98.7,2015-10-01,29000,98.5,2015,10,3,8713992.0,1.58,1.56,1142.3,2020.57,0.8,1.63,792401.9,487537.8,269.0,220.0
95.9,2015-10-01,50000,94.8,2015,10,3,8713992.0,1.58,1.56,1142.3,2020.57,0.8,1.63,792401.9,487537.8,26.0,26.0
102.4,2015-10-01,48000,102.4,2015,10,3,8713992.0,1.58,1.56,1142.3,2020.57,0.8,1.63,792401.9,487537.8,2.0,2.0
101.9,2015-10-01,48000,101.8,2015,10,0,8713992.0,1.58,1.56,1142.3,2020.57,0.8,1.63,792401.9,487537.8,2.0,2.0
97.0,2015-10-01,42000,96.9,2015,10,7,8713992.0,1.58,1.56,1142.3,2020.57,0.8,1.63,792401.9,487537.8,155.0,32.0
96.2,2015-10-01,42000,95.9,2015,10,0,8713992.0,1.58,1.56,1142.3,2020.57,0.8,1.63,792401.9,487537.8,155.0,32.0
97.6,2015-10-01,42000,97.4,2015,10,3,8713992.0,1.58,1.56,1142.3,2020.57,0.8,1.63,792401.9,487537.8,155.0,32.0
98.0,2015-10-01,26000,97.9,2015,10,3,8713992.0,1.58,1.56,1142.3,2020.57,0.8,1.63,792401.9,487537.8,5.0,5.0
93.7,2015-10-01,26000,93.0,2015,10,1,8713992.0,1.58,1.56,1142.3,2020.57,0.8,1.63,792401.9,487537.8,5.0,5.0
94.5,2015-10-01,26000,94.1,2015,10,0,8713992.0,1.58,1.56,1142.3,2020.57,0.8,1.63,792401.9,487537.8,5.0,5.0
94.3,2015-10-01,26000,94.1,2015,10,7,8713992.0,1.58,1.56,1142.3,2020.57,0.8,1.63,792401.9,487537.8,5.0,5.0
102.1,2015-10-01,44000,102.0,2015,10,0,8713992.0,1.58,1.56,1142.3,2020.57,0.8,1.63,792401.9,487537.8,0.0,0.0
106.0,2015-10-01,44000,105.9,2015,10,1,8713992.0,1.58,1.56,1142.3,2020.57,0.8,1.63,792401.9,487537.8,0.0,0.0
101.0,2015-10-01,44000,100.7,2015,10,3,8713992.0,1.58,1.56,1142.3,2020.57,0.8,1.63,792401.9,487537.8,0.0,0.0
97.8,2015-10-01,44000,97.7,2015,10,7,8713992.0,1.58,1.56,1142.3,2020.57,0.8,1.63,792401.9,487537.8,0.0,0.0
98.5,2015-10-01,30000,98.4,2015,10,1,8713992.0,1.58,1.56,1142.3,2020.57,0.8,1.63,792401.9,487537.8,63.0,63.0
97.1,2015-10-01,30000,97.0,2015,10,7,8713992.0,1.58,1.56,1142.3,2020.57,0.8,1.63,792401.9,487537.8,63.0,63.0
98.4,2015-10-01,30000,98.3,2015,10,0,8713992.0,1.58,1.56,1142.3,2020.57,0.8,1.63,792401.9,487537.8,63.0,63.0
98.2,2015-10-01,28000,98.1,2015,10,7,8713992.0,1.58,1.56,1142.3,2020.57,0.8,1.63,792401.9,487537.8,818.0,818.0
97.0,2015-10-01,28000,96.6,2015,10,1,8713992.0,1.58,1.56,1142.3,2020.57,0.8,1.63,792401.9,487537.8,818.0,818.0
100.6,2015-10-01,43000,100.6,2015,10,3,8713992.0,1.58,1.56,1142.3,2020.57,0.8,1.63,792401.9,487537.8,16.0,0.0
98.8,2015-10-01,45000,98.7,2015,10,1,8713992.0,1.58,1.56,1142.3,2020.57,0.8,1.63,792401.9,487537.8,0.0,0.0
99.2,2015-10-01,45000,99.4,2015,10,3,8713992.0,1.58,1.56,1142.3,2020.57,0.8,1.63,792401.9,487537.8,0.0,0.0
97.0,2015-10-01,45000,96.9,2015,10,7,8713992.0,1.58,1.56,1142.3,2020.57,0.8,1.63,792401.9,487537.8,0.0,0.0
101.0,2015-10-01,43000,101.1,2015,10,0,8713992.0,1.58,1.56,1142.3,2020.57,0.8,1.63,792401.9,487537.8,16.0,0.0
97.2,2015-10-01,43000,97.3,2015,10,7,8713992.0,1.58,1.56,1142.3,2020.57,0.8,1.63,792401.9,487537.8,16.0,0.0
103.4,2015-10-01,43000,103.5,2015,10,1,8713992.0,1.58,1.56,1142.3,2020.57,0.8,1.63,792401.9,487537.8,16.0,0.0
98.1,2015-10-01,45000,98.0,2015,10,0,8713992.0,1.58,1.56,1142.3,2020.57,0.8,1.63,792401.9,487537.8,0.0,0.0
101.9,2015-10-01,47000,101.8,2015,10,3,8713992.0,1.58,1.56,1142.3,2020.57,0.8,1.63,792401.9,487537.8,37.0,0.0
102.5,2015-10-01,47000,102.4,2015,10,0,8713992.0,1.58,1.56,1142.3,2020.57,0.8,1.63,792401.9,487537.8,37.0,0.0
96.7,2015-10-01,46000,96.5,2015,10,0,8713992.0,1.58,1.56,1142.3,2020.57,0.8,1.63,792401.9,487537.8,619.0,475.0
99.4,2015-10-01,46000,99.2,2015,10,3,8713992.0,1.58,1.56,1142.3,2020.57,0.8,1.63,792401.9,487537.8,619.0,475.0
96.2,2015-10-01,46000,95.9,2015,10,1,8713992.0,1.58,1.56,1142.3,2020.57,0.8,1.63,792401.9,487537.8,619.0,475.0
97.1,2015-10-01,46000,97.0,2015,10,7,8713992.0,1.58,1.56,1142.3,2020.57,0.8,1.63,792401.9,487537.8,619.0,475.0
97.7,2015-10-01,28000,97.5,2015,10,0,8713992.0,1.58,1.56,1142.3,2020.57,0.8,1.63,792401.9,487537.8,818.0,818.0
99.1,2015-10-01,28000,99.0,2015,10,3,8713992.0,1.58,1.56,1142.3,2020.57,0.8,1.63,792401.9,487537.8,818.0,818.0
94.1,2015-10-01,36000,94.0,2015,10,7,8713992.0,1.58,1.56,1142.3,2020.57,0.8,1.63,792401.9,487537.8,0.0,0.0
96.6,2015-10-01,47000,96.5,2015,10,7,8713992.0,1.58,1.56,1142.3,2020.57,0.8,1.63,792401.9,487537.8,37.0,0.0
108.9,2015-10-01,47000,108.8,2015,10,1,8713992.0,1.58,1.56,1142.3,2020.57,0.8,1.63,792401.9,487537.8,37.0,0.0
100.2,2015-10-01,31000,99.9,2015,10,0,8713992.0,1.58,1.56,1142.3,2020.57,0.8,1.63,792401.9,487537.8,3.0,3.0
97.8,2015-10-01,31000,97.7,2015,10,7,8713992.0,1.58,1.56,1142.3,2020.57,0.8,1.63,792401.9,487537.8,3.0,3.0
99.3,2015-10-01,36000,99.5,2015,10,3,8713992.0,1.58,1.56,1142.3,2020.57,0.8,1.63,792401.9,487537.8,0.0,0.0
95.2,2015-10-01,36000,95.2,2015,10,0,8713992.0,1.58,1.56,1142.3,2020.57,0.8,1.63,792401.9,487537.8,0.0,0.0
95.8,2015-10-01,27000,95.5,2015,10,7,8713992.0,1.58,1.56,1142.3,2020.57,0.8,1.63,792401.9,487537.8,0.0,0.0
100.8,2015-10-01,27000,100.3,2015,10,0,8713992.0,1.58,1.56,1142.3,2020.57,0.8,1.63,792401.9,487537.8,0.0,0.0
102.8,2015-10-01,27000,102.3,2015,10,1,8713992.0,1.58,1.56,1142.3,2020.57,0.8,1.63,792401.9,487537.8,0.0,0.0
100.3,2015-10-01,27000,100.0,2015,10,3,8713992.0,1.58,1.56,1142.3,2020.57,0.8,1.63,792401.9,487537.8,0.0,0.0
95.4,2015-10-01,36000,95.4,2015,10,1,8713992.0,1.58,1.56,1142.3,2020.57,0.8,1.63,792401.9,487537.8,0.0,0.0
100.0,2015-10-01,31000,100.4,2015,10,3,8713992.0,1.58,1.56,1142.3,2020.57,0.8,1.63,792401.9,487537.8,3.0,3.0
101.1,2015-10-01,31000,100.7,2015,10,1,8713992.0,1.58,1.56,1142.3,2020.57,0.8,1.63,792401.9,487537.8,3.0,3.0
95.5,2015-10-01,42000,95.0,2015,10,1,8713992.0,1.58,1.56,1142.3,2020.57,0.8,1.63,792401.9,487537.8,155.0,32.0
97.0,2015-10-01,41000,96.6,2015,10,1,8713992.0,1.58,1.56,1142.3,2020.57,0.8,1.63,792401.9,487537.8,54.0,31.0
